dataset,variant_id,method,actual_hidden_count,beam_size,avg_distance_computations,avg_visible_distance_computations,avg_hidden_distance_computations,avg_hop_count,recall_at_1,recall_at_10,recall_at_k,true_top1_hit_in_topk
sift-128-euclidean,cluster_centroid_beam32,cluster_centroid,50000,32,1301.026,923.417,377.609,35.849,0.954,0.9299999999999972,0.7752400000000017,0.958
sift-128-euclidean,cluster_centroid_beam64,cluster_centroid,50000,64,2136.773,1587.689,549.084,67.505,0.986,0.9745999999999978,0.8935500000000038,0.99
sift-128-euclidean,cluster_centroid_beam96,cluster_centroid,50000,96,2884.972,2193.827,691.145,99.328,0.991,0.9862999999999986,0.9378600000000049,0.995
sift-128-euclidean,cluster_centroid_beam144,cluster_centroid,50000,144,3906.998,3035.831,871.167,147.16,0.995,0.9929999999999992,0.9671300000000046,0.999
sift-128-euclidean,cluster_centroid_beam216,cluster_centroid,50000,216,5288.731,4193.366,1095.365,218.992,0.996,0.9960999999999995,0.9838700000000044,1.0
sift-128-euclidean,cluster_centroid_beam324,cluster_centroid,50000,324,7155.455,5778.031,1377.424,326.867,0.996,0.9978999999999998,0.9926200000000027,1.0
sift-128-euclidean,cluster_centroid_beam486,cluster_centroid,50000,486,9650.398,7925.386,1725.012,488.714,0.996,0.9987999999999998,0.9967000000000015,1.0
sift-128-euclidean,cluster_centroid_beam729,cluster_centroid,50000,729,12976.032,10820.132,2155.9,731.582,0.996,0.9989999999999999,0.9985600000000009,1.0
sift-128-euclidean,cluster_centroid_beam1093,cluster_centroid,50000,1093,17374.103,14698.038,2676.065,1095.432,0.996,0.9989999999999999,0.9993400000000005,1.0
sift-128-euclidean,cluster_centroid_beam1639,cluster_centroid,50000,1639,23151.86,19851.823,3300.037,1641.281,0.996,0.9989999999999999,0.9996800000000001,1.0
sift-128-euclidean,cluster_centroid_beam2458,cluster_centroid,50000,2458,30732.013,26675.819,4056.194,2460.137,0.996,0.9989999999999999,0.9998100000000002,1.0
sift-128-euclidean,cluster_centroid_beam3687,cluster_centroid,50000,3687,40585.173,35630.73,4954.443,3688.982,0.996,0.9989999999999999,0.9998700000000001,1.0
sift-128-euclidean,cluster_centroid_beam5530,cluster_centroid,50000,5530,53306.235,47294.465,6011.77,5531.835,0.996,0.9989999999999999,0.9998800000000001,1.0
sift-128-euclidean,cluster_centroid_beam8295,cluster_centroid,50000,8295,69614.871,62366.061,7248.81,8296.674,0.996,0.9989999999999999,0.9998800000000001,1.0
sift-128-euclidean,cluster_centroid_beam12442,cluster_centroid,50000,12442,90313.959,81633.326,8680.633,12443.501,0.996,0.9989999999999999,0.9998800000000001,1.0
sift-128-euclidean,cluster_centroid_beam18663,cluster_centroid,50000,18663,116313.832,105998.282,10315.55,18664.333,0.996,0.9989999999999999,0.9998800000000001,1.0
